date,phc_id,medicine_id,stock,patient_footfall,temperature,disease_cases,day_of_week,month,lag_1,lag_7,rolling_mean_7,daily_consumption
2025-05-12,PHC005,MED005,256,82,24.4,25,0,5,31.0,24.0,24.428571428571427,28
2025-05-13,PHC005,MED005,233,84,32.2,19,1,5,28.0,24.0,25.0,23
2025-05-14,PHC005,MED005,216,47,26.9,11,2,5,23.0,25.0,24.857142857142858,17
2025-05-15,PHC005,MED005,195,81,33.8,17,3,5,17.0,15.0,23.714285714285715,21
2025-05-16,PHC005,MED005,176,62,21.6,13,4,5,21.0,25.0,24.571428571428573,19
2025-05-17,PHC005,MED005,142,97,32.9,17,5,5,19.0,27.0,23.714285714285715,34
2025-05-18,PHC005,MED005,108,90,28.1,18,6,5,34.0,31.0,24.714285714285715,34
2025-05-19,PHC005,MED005,84,88,30.2,20,0,5,34.0,28.0,25.142857142857142,24
2025-05-20,PHC005,MED005,64,70,22.3,18,1,5,24.0,23.0,24.571428571428573,20
2025-05-21,PHC005,MED005,48,58,28.8,9,2,5,20.0,17.0,24.142857142857142,16
2025-05-22,PHC005,MED005,590,66,23.8,16,3,5,16.0,21.0,24.0,17
2025-05-23,PHC005,MED005,567,79,23.7,16,4,5,17.0,19.0,23.428571428571427,23
2025-05-24,PHC005,MED005,536,102,31.9,14,5,5,23.0,34.0,24.0,31
2025-05-25,PHC005,MED005,499,97,34.7,25,6,5,31.0,34.0,23.571428571428573,37
2025-05-26,PHC005,MED005,472,91,25.2,19,0,5,37.0,24.0,24.0,27
2025-05-27,PHC005,MED005,453,74,33.8,13,1,5,27.0,20.0,24.428571428571427,19
2025-05-28,PHC005,MED005,437,65,26.8,24,2,5,19.0,16.0,24.285714285714285,16
2025-05-29,PHC005,MED005,399,107,24.4,29,3,5,16.0,17.0,24.285714285714285,38
2025-05-30,PHC005,MED005,371,85,21.6,21,4,5,38.0,23.0,27.285714285714285,28
2025-05-31,PHC005,MED005,334,112,30.4,26,5,5,28.0,31.0,28.0,37
2025-06-01,PHC005,MED005,305,104,27.4,32,6,6,37.0,37.0,28.857142857142858,29
2025-06-02,PHC005,MED005,283,84,27.4,23,0,6,29.0,27.0,27.714285714285715,22
2025-06-03,PHC005,MED005,256,87,22.5,22,1,6,22.0,19.0,27.0,27
2025-06-04,PHC005,MED005,238,72,22.2,21,2,6,27.0,16.0,28.142857142857142,18
2025-06-05,PHC005,MED005,208,90,28.9,18,3,6,18.0,38.0,28.428571428571427,30
2025-06-06,PHC005,MED005,190,62,22.9,7,4,6,30.0,28.0,27.285714285714285,18
2025-06-07,PHC005,MED005,160,115,23.0,25,5,6,18.0,37.0,25.857142857142858,30
2025-06-08,PHC005,MED005,129,89,33.2,26,6,6,30.0,29.0,24.857142857142858,31
2025-06-09,PHC005,MED005,112,69,29.0,20,0,6,31.0,22.0,25.142857142857142,17
2025-06-10,PHC005,MED005,89,82,27.0,20,1,6,17.0,27.0,24.428571428571427,23
2025-06-11,PHC005,MED005,714,78,31.5,14,2,6,23.0,18.0,23.857142857142858,25
2025-06-12,PHC005,MED005,693,68,33.1,22,3,6,25.0,30.0,24.857142857142858,21
2025-06-13,PHC005,MED005,664,101,33.6,18,4,6,21.0,18.0,23.571428571428573,29
2025-06-14,PHC005,MED005,635,75,23.1,23,5,6,29.0,30.0,25.142857142857142,29
2025-06-15,PHC005,MED005,604,85,22.8,19,6,6,29.0,31.0,25.0,31
2025-06-16,PHC005,MED005,575,95,31.9,21,0,6,31.0,17.0,25.0,29
2025-06-17,PHC005,MED005,545,92,33.3,25,1,6,29.0,23.0,26.714285714285715,30
2025-06-18,PHC005,MED005,520,76,32.1,20,2,6,30.0,25.0,27.714285714285715,25
2025-06-19,PHC005,MED005,495,96,22.3,13,3,6,25.0,21.0,27.714285714285715,25
2025-06-20,PHC005,MED005,467,79,33.9,21,4,6,25.0,29.0,28.285714285714285,28
2025-06-21,PHC005,MED005,436,85,24.8,21,5,6,28.0,29.0,28.142857142857142,31
2025-06-22,PHC005,MED005,408,93,26.0,15,6,6,31.0,31.0,28.428571428571427,28
2025-06-23,PHC005,MED005,384,87,26.1,21,0,6,28.0,29.0,28.0,24
2025-06-24,PHC005,MED005,356,91,30.0,15,1,6,24.0,30.0,27.285714285714285,28
2025-06-25,PHC005,MED005,331,79,23.9,16,2,6,28.0,25.0,27.0,25
2025-06-26,PHC005,MED005,313,58,28.3,13,3,6,25.0,25.0,27.0,18
2025-06-27,PHC005,MED005,284,86,31.4,27,4,6,18.0,28.0,26.0,29
2025-06-28,PHC005,MED005,244,104,28.0,27,5,6,29.0,31.0,26.142857142857142,40
2025-06-29,PHC005,MED005,214,73,21.3,23,6,6,40.0,28.0,27.428571428571427,30
2025-01-08,PHC006,MED001,903,122,24.7,26,2,1,134.0,142.0,147.0,127
2025-01-09,PHC006,MED001,808,118,25.8,36,3,1,127.0,111.0,144.85714285714286,95
2025-01-10,PHC006,MED001,639,150,31.2,34,4,1,95.0,126.0,142.57142857142858,169
2025-01-11,PHC006,MED001,486,129,23.3,27,5,1,169.0,181.0,148.71428571428572,153
2025-01-12,PHC006,MED001,664,142,32.1,42,6,1,153.0,162.0,144.71428571428572,213
2025-01-13,PHC006,MED001,502,138,24.6,35,0,1,213.0,173.0,152.0,162
2025-01-14,PHC006,MED001,728,134,31.9,28,1,1,162.0,134.0,150.42857142857142,131
2025-01-15,PHC006,MED001,571,126,27.7,37,2,1,131.0,127.0,150.0,157
2025-01-16,PHC006,MED001,457,111,27.1,26,3,1,157.0,95.0,154.28571428571428,114
2025-01-17,PHC006,MED001,955,123,31.4,28,4,1,114.0,169.0,157.0,115
2025-01-18,PHC006,MED001,750,138,21.4,33,5,1,115.0,153.0,149.28571428571428,205
2025-01-19,PHC006,MED001,1303,161,21.7,46,6,1,205.0,213.0,156.71428571428572,195
2025-01-20,PHC006,MED001,1156,127,31.1,27,0,1,195.0,162.0,154.14285714285714,147
2025-01-21,PHC006,MED001,1021,128,20.9,24,1,1,147.0,131.0,152.0,135
2025-01-22,PHC006,MED001,856,137,28.2,36,2,1,135.0,157.0,152.57142857142858,165
2025-01-23,PHC006,MED001,679,132,24.8,35,3,1,165.0,114.0,153.71428571428572,177
2025-01-24,PHC006,MED001,1070,137,33.5,32,4,1,177.0,115.0,162.71428571428572,190
2025-01-25,PHC006,MED001,878,140,28.3,23,5,1,190.0,205.0,173.42857142857142,192
2025-01-26,PHC006,MED001,684,162,31.7,41,6,1,192.0,195.0,171.57142857142858,194
2025-01-27,PHC006,MED001,556,130,26.8,30,0,1,194.0,147.0,171.42857142857142,128
2025-01-28,PHC006,MED001,440,126,34.0,35,1,1,128.0,135.0,168.71428571428572,116
2025-01-29,PHC006,MED001,814,135,28.3,31,2,1,116.0,165.0,166.0,182
2025-01-30,PHC006,MED001,700,109,31.8,23,3,1,182.0,177.0,168.42857142857142,114
2025-01-31,PHC006,MED001,551,139,27.3,33,4,1,114.0,190.0,159.42857142857142,149
2025-02-01,PHC006,MED001,946,145,29.5,34,5,2,149.0,192.0,153.57142857142858,182
2025-02-02,PHC006,MED001,731,170,31.5,38,6,2,182.0,194.0,152.14285714285714,215
2025-02-03,PHC006,MED001,558,144,34.5,36,0,2,215.0,128.0,155.14285714285714,173
2025-02-04,PHC006,MED001,811,160,22.8,48,1,2,173.0,116.0,161.57142857142858,149
2025-02-05,PHC006,MED001,712,106,22.3,32,2,2,149.0,182.0,166.28571428571428,99
2025-02-06,PHC006,MED001,586,115,31.0,20,3,2,99.0,114.0,154.42857142857142,126
2025-02-07,PHC006,MED001,979,161,32.8,33,4,2,126.0,149.0,156.14285714285714,177
2025-02-08,PHC006,MED001,823,125,31.5,32,5,2,177.0,182.0,160.14285714285714,156
2025-02-09,PHC006,MED001,650,147,25.8,42,6,2,156.0,215.0,156.42857142857142,173
2025-02-10,PHC006,MED001,536,120,29.4,25,0,2,173.0,173.0,150.42857142857142,114
2025-02-11,PHC006,MED001,732,143,28.1,46,1,2,114.0,149.0,142.0,155
2025-02-12,PHC006,MED001,566,146,23.7,29,2,2,155.0,99.0,142.85714285714286,166
2025-02-13,PHC006,MED001,450,133,21.8,23,3,2,166.0,126.0,152.42857142857142,116
2025-02-14,PHC006,MED001,883,149,25.3,33,4,2,116.0,177.0,151.0,140
2025-02-15,PHC006,MED001,731,138,24.5,30,5,2,140.0,156.0,145.71428571428572,152
2025-02-16,PHC006,MED001,889,143,30.1,33,6,2,152.0,173.0,145.14285714285714,219
2025-02-17,PHC006,MED001,766,127,30.4,30,0,2,219.0,114.0,151.71428571428572,123
2025-02-18,PHC006,MED001,629,137,31.5,28,1,2,123.0,155.0,153.0,137
2025-02-19,PHC006,MED001,505,120,26.7,31,2,2,137.0,166.0,150.42857142857142,124
2025-02-20,PHC006,MED001,769,123,28.5,36,3,2,124.0,116.0,144.42857142857142,150
2025-02-21,PHC006,MED001,646,125,29.4,25,4,2,150.0,140.0,149.28571428571428,123
2025-02-22,PHC006,MED001,713,165,24.5,41,5,2,123.0,152.0,146.85714285714286,244
2025-02-23,PHC006,MED001,1098,171,22.1,36,6,2,244.0,219.0,160.0,231
2025-02-24,PHC006,MED001,958,112,35.0,31,0,2,231.0,123.0,161.71428571428572,140
2025-02-25,PHC006,MED001,821,135,28.4,29,1,2,140.0,137.0,164.14285714285714,137
2025-02-26,PHC006,MED001,703,110,24.6,25,2,2,137.0,124.0,164.14285714285714,118
2025-02-27,PHC006,MED001,551,119,28.6,25,3,2,118.0,150.0,163.28571428571428,152
2025-02-28,PHC006,MED001,1134,124,27.6,32,4,2,152.0,123.0,163.57142857142858,150
2025-03-01,PHC006,MED001,955,123,23.6,29,5,3,150.0,244.0,167.42857142857142,179
2025-03-02,PHC006,MED001,757,158,29.4,34,6,3,179.0,231.0,158.14285714285714,198
2025-03-03,PHC006,MED001,605,152,35.0,31,0,3,198.0,140.0,153.42857142857142,152
2025-03-04,PHC006,MED001,477,124,20.4,37,1,3,152.0,137.0,155.14285714285714,128
2025-03-05,PHC006,MED001,856,131,27.7,26,2,3,128.0,118.0,153.85714285714286,122
2025-03-06,PHC006,MED001,684,139,22.6,31,3,3,122.0,152.0,154.42857142857142,172
2025-03-07,PHC006,MED001,583,91,26.9,24,4,3,172.0,150.0,157.28571428571428,101
2025-03-08,PHC006,MED001,770,139,29.0,37,5,3,101.0,179.0,150.28571428571428,204
2025-03-09,PHC006,MED001,886,159,25.4,38,6,3,204.0,198.0,153.85714285714286,237
2025-03-10,PHC006,MED001,759,129,33.2,32,0,3,237.0,152.0,159.42857142857142,127
2025-03-11,PHC006,MED001,630,125,27.2,30,1,3,127.0,128.0,155.85714285714286,129
2025-03-12,PHC006,MED001,516,120,23.6,24,2,3,129.0,122.0,156.0,114
2025-03-13,PHC006,MED001,411,119,21.6,33,3,3,114.0,172.0,154.85714285714286,105
2025-03-14,PHC006,MED001,982,104,23.5,37,4,3,105.0,101.0,145.28571428571428,132
2025-03-15,PHC006,MED001,757,179,20.0,44,5,3,132.0,204.0,149.71428571428572,225
2025-03-16,PHC006,MED001,1314,162,25.9,41,6,3,225.0,237.0,152.71428571428572,197
2025-03-17,PHC006,MED001,1196,123,29.7,35,0,3,197.0,127.0,147.0,118
2025-03-18,PHC006,MED001,1021,168,25.4,43,1,3,118.0,129.0,145.71428571428572,175
2025-03-19,PHC006,MED001,872,148,26.6,37,2,3,175.0,114.0,152.28571428571428,149
2025-03-20,PHC006,MED001,777,101,34.9,22,3,3,149.0,105.0,157.28571428571428,95
2025-03-21,PHC006,MED001,627,137,30.8,28,4,3,95.0,132.0,155.85714285714286,150
2025-03-22,PHC006,MED001,776,156,27.1,39,5,3,150.0,225.0,158.42857142857142,168
2025-03-23,PHC006,MED001,1057,159,23.1,46,6,3,168.0,197.0,150.28571428571428,209
2025-03-24,PHC006,MED001,894,135,23.5,32,0,3,209.0,118.0,152.0,163
2025-03-25,PHC006,MED001,759,123,28.9,33,1,3,163.0,175.0,158.42857142857142,135
2025-03-26,PHC006,MED001,572,146,30.0,38,2,3,135.0,149.0,152.71428571428572,187
2025-03-27,PHC006,MED001,447,124,25.6,39,3,3,187.0,95.0,158.14285714285714,125
2025-03-28,PHC006,MED001,1068,128,22.1,33,4,3,125.0,150.0,162.42857142857142,145
2025-03-29,PHC006,MED001,861,141,33.1,31,5,3,145.0,168.0,161.71428571428572,207
2025-03-30,PHC006,MED001,981,171,31.5,51,6,3,207.0,209.0,167.28571428571428,243
2025-03-31,PHC006,MED001,816,156,23.2,35,0,3,243.0,163.0,172.14285714285714,165
2025-04-01,PHC006,MED001,682,114,26.6,22,1,4,165.0,135.0,172.42857142857142,134
2025-04-02,PHC006,MED001,543,132,28.1,28,2,4,134.0,187.0,172.28571428571428,139
2025-04-03,PHC006,MED001,425,124,29.0,26,3,4,139.0,125.0,165.42857142857142,118
2025-04-04,PHC006,MED001,698,121,23.5,37,4,4,118.0,145.0,164.42857142857142,142
2025-04-05,PHC006,MED001,993,142,21.2,40,5,4,142.0,207.0,164.0,183
2025-04-06,PHC006,MED001,787,159,32.4,40,6,4,183.0,243.0,160.57142857142858,206
2025-04-07,PHC006,MED001,666,133,31.1,32,0,4,206.0,165.0,155.28571428571428,121
2025-04-08,PHC006,MED001,529,143,21.0,46,1,4,121.0,134.0,149.0,137
2025-04-09,PHC006,MED001,410,126,33.8,25,2,4,137.0,139.0,149.42857142857142,119
2025-04-10,PHC006,MED001,862,113,31.6,25,3,4,119.0,118.0,146.57142857142858,122
2025-04-11,PHC006,MED001,762,114,29.3,22,4,4,122.0,142.0,147.14285714285714,100
2025-04-12,PHC006,MED001,573,140,22.7,33,5,4,100.0,183.0,141.14285714285714,189
2025-04-13,PHC006,MED001,719,144,32.6,33,6,4,189.0,206.0,142.0,205
2025-04-14,PHC006,MED001,1013,152,24.9,26,0,4,205.0,121.0,141.85714285714286,194
2025-04-15,PHC006,MED001,870,117,20.8,25,1,4,194.0,137.0,152.28571428571428,143
2025-04-16,PHC006,MED001,751,120,29.0,26,2,4,143.0,119.0,153.14285714285714,119
2025-04-17,PHC006,MED001,610,128,24.0,37,3,4,119.0,122.0,153.14285714285714,141
2025-04-18,PHC006,MED001,1169,143,24.5,37,4,4,141.0,100.0,155.85714285714286,188
2025-04-19,PHC006,MED001,988,124,31.0,29,5,4,188.0,189.0,168.42857142857142,181
2025-04-20,PHC006,MED001,772,166,24.5,36,6,4,181.0,205.0,167.28571428571428,216
2025-04-21,PHC006,MED001,632,136,23.0,27,0,4,216.0,194.0,168.85714285714286,140
2025-04-22,PHC006,MED001,1010,160,27.3,41,1,4,140.0,143.0,161.14285714285714,195
2025-04-23,PHC006,MED001,889,139,27.9,35,2,4,195.0,119.0,168.57142857142858,121
2025-04-24,PHC006,MED001,723,144,32.4,39,3,4,121.0,141.0,168.85714285714286,166
2025-04-25,PHC006,MED001,585,109,22.7,26,4,4,166.0,188.0,172.42857142857142,138
2025-04-26,PHC006,MED001,990,141,32.2,24,5,4,138.0,181.0,165.28571428571428,180
2025-04-27,PHC006,MED001,770,173,27.2,46,6,4,180.0,216.0,165.14285714285714,220
2025-04-28,PHC006,MED001,641,129,24.7,34,0,4,220.0,140.0,165.71428571428572,129
2025-04-29,PHC006,MED001,491,138,26.7,35,1,4,129.0,195.0,164.14285714285714,150
2025-04-30,PHC006,MED001,915,142,30.9,29,2,4,150.0,121.0,157.71428571428572,123
2025-05-01,PHC006,MED001,806,139,20.8,26,3,5,123.0,166.0,158.0,109
2025-05-02,PHC006,MED001,656,127,22.8,27,4,5,109.0,138.0,149.85714285714286,150
2025-05-03,PHC006,MED001,516,146,21.3,41,5,5,150.0,180.0,151.57142857142858,140
2025-05-04,PHC006,MED001,1122,152,26.0,44,6,5,140.0,220.0,145.85714285714286,171
2025-05-05,PHC006,MED001,993,141,23.1,36,0,5,171.0,129.0,138.85714285714286,129
2025-05-06,PHC006,MED001,862,141,29.4,25,1,5,129.0,150.0,138.85714285714286,131
2025-05-07,PHC006,MED001,776,93,25.1,28,2,5,131.0,123.0,136.14285714285714,86
2025-05-08,PHC006,MED001,674,117,21.7,31,3,5,86.0,109.0,130.85714285714286,102
2025-05-09,PHC006,MED001,573,110,27.2,26,4,5,102.0,150.0,129.85714285714286,101
2025-05-10,PHC006,MED001,737,140,30.6,36,5,5,101.0,140.0,122.85714285714286,219
2025-05-11,PHC006,MED001,558,154,28.9,39,6,5,219.0,171.0,134.14285714285714,179
2025-05-12,PHC006,MED001,1086,118,25.8,27,0,5,179.0,129.0,135.28571428571428,148
2025-05-13,PHC006,MED001,921,153,24.5,34,1,5,148.0,131.0,138.0,165
2025-05-14,PHC006,MED001,834,97,28.7,20,2,5,165.0,86.0,142.85714285714286,87
2025-05-15,PHC006,MED001,701,111,33.2,30,3,5,87.0,102.0,143.0,133
2025-05-16,PHC006,MED001,573,101,25.2,21,4,5,133.0,101.0,147.42857142857142,128
2025-05-17,PHC006,MED001,802,113,31.1,26,5,5,128.0,219.0,151.28571428571428,144
2025-05-18,PHC006,MED001,606,144,26.9,43,6,5,144.0,179.0,140.57142857142858,196
2025-05-19,PHC006,MED001,492,108,29.9,25,0,5,196.0,148.0,143.0,114
2025-05-20,PHC006,MED001,950,125,22.8,35,1,5,114.0,165.0,138.14285714285714,153
2025-05-21,PHC006,MED001,776,143,21.2,32,2,5,153.0,87.0,136.42857142857142,174
2025-05-22,PHC006,MED001,639,130,34.5,28,3,5,174.0,133.0,148.85714285714286,137
2025-05-23,PHC006,MED001,1019,153,31.8,34,4,5,137.0,128.0,149.42857142857142,174
2025-05-24,PHC006,MED001,854,139,34.9,34,5,5,174.0,144.0,156.0,165
2025-05-25,PHC006,MED001,654,155,22.7,38,6,5,165.0,196.0,159.0,200
2025-05-26,PHC006,MED001,508,133,26.5,28,0,5,200.0,114.0,159.57142857142858,146
2025-05-27,PHC006,MED001,423,104,28.7,24,1,5,146.0,153.0,164.14285714285714,85
2025-05-28,PHC006,MED001,786,101,34.2,26,2,5,85.0,174.0,154.42857142857142,109
2025-05-29,PHC006,MED001,666,101,20.3,20,3,5,109.0,137.0,145.14285714285714,120
2025-05-30,PHC006,MED001,565,108,28.6,33,4,5,120.0,174.0,142.71428571428572,101
2025-05-31,PHC006,MED001,764,165,26.7,33,5,5,101.0,165.0,132.28571428571428,176
2025-06-01,PHC006,MED001,603,142,26.3,30,6,6,176.0,200.0,133.85714285714286,161
2025-06-02,PHC006,MED001,479,136,25.6,42,0,6,161.0,146.0,128.28571428571428,124
2025-06-03,PHC006,MED001,379,113,20.3,28,1,6,124.0,85.0,125.14285714285714,100
2025-06-04,PHC006,MED001,608,122,20.2,17,2,6,100.0,109.0,127.28571428571429,135
2025-06-05,PHC006,MED001,487,118,31.2,29,3,6,135.0,120.0,131.0,121
2025-06-06,PHC006,MED001,871,137,28.8,36,4,6,121.0,101.0,131.14285714285714,188
2025-06-07,PHC006,MED001,667,151,27.1,42,5,6,188.0,176.0,143.57142857142858,204
2025-06-08,PHC006,MED001,1054,168,25.2,49,6,6,204.0,161.0,147.57142857142858,206
2025-06-09,PHC006,MED001,891,145,32.4,41,0,6,206.0,124.0,154.0,163
2025-06-10,PHC006,MED001,728,138,30.8,25,1,6,163.0,100.0,159.57142857142858,163
2025-06-11,PHC006,MED001,596,133,30.7,36,2,6,163.0,135.0,168.57142857142858,132
2025-06-12,PHC006,MED001,465,131,25.1,34,3,6,132.0,121.0,168.14285714285714,131
2025-06-13,PHC006,MED001,353,104,26.0,21,4,6,131.0,188.0,169.57142857142858,112
2025-06-14,PHC006,MED001,783,154,30.4,37,5,6,112.0,204.0,158.71428571428572,160
2025-06-15,PHC006,MED001,909,147,32.0,36,6,6,160.0,206.0,152.42857142857142,204
2025-06-16,PHC006,MED001,732,123,28.2,24,0,6,204.0,163.0,152.14285714285714,177
2025-06-17,PHC006,MED001,612,123,25.5,33,1,6,177.0,163.0,154.14285714285714,120
2025-06-18,PHC006,MED001,475,145,23.7,34,2,6,120.0,132.0,148.0,137
2025-06-19,PHC006,MED001,369,105,27.3,27,3,6,137.0,131.0,148.71428571428572,106
2025-06-20,PHC006,MED001,711,134,33.2,37,4,6,106.0,112.0,145.14285714285714,159
2025-06-21,PHC006,MED001,1250,156,29.9,45,5,6,159.0,160.0,151.85714285714286,190
2025-06-22,PHC006,MED001,1115,137,27.3,34,6,6,190.0,204.0,156.14285714285714,135
2025-06-23,PHC006,MED001,968,137,31.5,29,0,6,135.0,177.0,146.28571428571428,147
2025-06-24,PHC006,MED001,831,128,33.7,32,1,6,147.0,120.0,142.0,137
2025-06-25,PHC006,MED001,656,147,21.0,33,2,6,137.0,137.0,144.42857142857142,175
2025-06-26,PHC006,MED001,1001,125,20.5,26,3,6,175.0,106.0,149.85714285714286,191
2025-06-27,PHC006,MED001,821,164,33.4,45,4,6,191.0,159.0,162.0,180
2025-06-28,PHC006,MED001,660,133,29.5,41,5,6,180.0,190.0,165.0,161
2025-06-29,PHC006,MED001,821,175,21.9,48,6,6,161.0,135.0,160.85714285714286,235
2025-01-08,PHC006,MED002,811,122,31.5,33,2,1,143.0,101.0,122.28571428571429,109
2025-01-09,PHC006,MED002,713,125,26.8,38,3,1,109.0,109.0,123.42857142857143,98
2025-01-10,PHC006,MED002,601,142,30.6,37,4,1,98.0,115.0,121.85714285714286,112
2025-01-11,PHC006,MED002,996,161,28.1,32,5,1,112.0,163.0,121.42857142857143,156
2025-01-12,PHC006,MED002,855,143,22.9,38,6,1,156.0,106.0,120.42857142857143,141
2025-01-13,PHC006,MED002,765,119,28.3,25,0,1,141.0,119.0,125.42857142857143,90
2025-01-14,PHC006,MED002,656,126,32.5,35,1,1,90.0,143.0,121.28571428571429,109
2025-01-15,PHC006,MED002,545,126,32.4,39,2,1,109.0,109.0,116.42857142857143,111
2025-01-16,PHC006,MED002,426,164,33.5,33,3,1,111.0,98.0,116.71428571428571,119
2025-01-17,PHC006,MED002,335,119,27.0,29,4,1,119.0,112.0,119.71428571428571,91
2025-01-18,PHC006,MED002,653,137,23.2,26,5,1,91.0,156.0,116.71428571428571,127
2025-01-19,PHC006,MED002,1098,150,32.4,32,6,1,127.0,141.0,112.57142857142857,164
2025-01-20,PHC006,MED002,979,142,34.1,46,0,1,164.0,90.0,115.85714285714286,119
2025-01-21,PHC006,MED002,883,119,29.6,34,1,1,119.0,109.0,120.0,96
2025-01-22,PHC006,MED002,778,131,25.2,27,2,1,96.0,111.0,118.14285714285714,105
2025-01-23,PHC006,MED002,639,138,33.9,21,3,1,105.0,119.0,117.28571428571429,139
2025-01-24,PHC006,MED002,529,141,21.3,37,4,1,139.0,91.0,120.14285714285714,110
2025-01-25,PHC006,MED002,798,170,26.8,44,5,1,110.0,127.0,122.85714285714286,174
2025-01-26,PHC006,MED002,644,157,30.4,40,6,1,174.0,164.0,129.57142857142858,154
2025-01-27,PHC006,MED002,551,118,24.1,20,0,1,154.0,119.0,128.14285714285714,93
2025-01-28,PHC006,MED002,429,126,32.6,25,1,1,93.0,96.0,124.42857142857143,122
2025-01-29,PHC006,MED002,327,126,27.2,30,2,1,122.0,105.0,128.14285714285714,102
2025-01-30,PHC006,MED002,805,124,31.3,29,3,1,102.0,139.0,127.71428571428571,100
2025-01-31,PHC006,MED002,709,132,31.0,32,4,1,100.0,110.0,122.14285714285714,96
2025-02-01,PHC006,MED002,572,145,34.0,33,5,2,96.0,174.0,120.14285714285714,137
2025-02-02,PHC006,MED002,1122,141,25.6,37,6,2,137.0,154.0,114.85714285714286,156
2025-02-03,PHC006,MED002,1014,128,24.0,34,0,2,156.0,93.0,115.14285714285714,108
2025-02-04,PHC006,MED002,905,146,23.2,31,1,2,108.0,122.0,117.28571428571429,109
2025-02-05,PHC006,MED002,804,133,22.9,34,2,2,109.0,102.0,115.42857142857143,101
2025-02-06,PHC006,MED002,709,117,30.3,32,3,2,101.0,100.0,115.28571428571429,95
2025-02-07,PHC006,MED002,582,146,30.4,39,4,2,95.0,96.0,114.57142857142857,127
2025-02-08,PHC006,MED002,1106,165,22.3,51,5,2,127.0,137.0,119.0,175
2025-02-09,PHC006,MED002,982,153,32.0,39,6,2,175.0,156.0,124.42857142857143,124
2025-02-10,PHC006,MED002,893,128,25.4,30,0,2,124.0,108.0,119.85714285714286,89
2025-02-11,PHC006,MED002,779,139,27.1,39,1,2,89.0,109.0,117.14285714285714,114
2025-02-12,PHC006,MED002,657,127,27.4,33,2,2,114.0,101.0,117.85714285714286,122
2025-02-13,PHC006,MED002,531,157,32.0,38,3,2,122.0,95.0,120.85714285714286,126
2025-02-14,PHC006,MED002,420,133,22.8,38,4,2,126.0,127.0,125.28571428571429,111
2025-02-15,PHC006,MED002,1012,127,23.1,32,5,2,111.0,175.0,123.0,124
2025-02-16,PHC006,MED002,858,145,27.6,37,6,2,124.0,124.0,115.71428571428571,154
2025-02-17,PHC006,MED002,764,115,20.4,25,0,2,154.0,89.0,120.0,94
2025-02-18,PHC006,MED002,650,135,33.8,29,1,2,94.0,114.0,120.71428571428571,114
2025-02-19,PHC006,MED002,601,105,21.7,31,2,2,114.0,122.0,120.71428571428571,49
2025-02-20,PHC006,MED002,485,143,34.5,43,3,2,49.0,126.0,110.28571428571429,116
2025-02-21,PHC006,MED002,369,129,20.8,32,4,2,116.0,111.0,108.85714285714286,116
2025-02-22,PHC006,MED002,972,176,31.4,42,5,2,116.0,124.0,109.57142857142857,159
2025-02-23,PHC006,MED002,791,174,21.4,46,6,2,159.0,154.0,114.57142857142857,181
2025-02-24,PHC006,MED002,681,122,22.7,32,0,2,181.0,94.0,118.42857142857143,110
2025-02-25,PHC006,MED002,563,123,33.7,41,1,2,110.0,114.0,120.71428571428571,118
2025-02-26,PHC006,MED002,456,128,24.1,31,2,2,118.0,49.0,121.28571428571429,107
2025-02-27,PHC006,MED002,381,113,25.6,33,3,2,107.0,116.0,129.57142857142858,75
2025-02-28,PHC006,MED002,678,151,26.3,38,4,2,75.0,116.0,123.71428571428571,118
2025-03-01,PHC006,MED002,551,139,21.2,39,5,3,118.0,159.0,124.0,127
2025-03-02,PHC006,MED002,777,121,30.8,32,6,3,127.0,181.0,119.42857142857143,142
2025-03-03,PHC006,MED002,661,135,30.4,33,0,3,142.0,110.0,113.85714285714286,116
2025-03-04,PHC006,MED002,566,117,25.7,26,1,3,116.0,118.0,114.71428571428571,95
2025-03-05,PHC006,MED002,471,134,34.0,31,2,3,95.0,107.0,111.42857142857143,95
2025-03-06,PHC006,MED002,408,104,22.6,21,3,3,95.0,75.0,109.71428571428571,63
2025-03-07,PHC006,MED002,1007,142,31.0,43,4,3,63.0,118.0,108.0,111
2025-03-08,PHC006,MED002,913,133,27.2,32,5,3,111.0,127.0,107.0,94
2025-03-09,PHC006,MED002,769,162,21.9,47,6,3,94.0,142.0,102.28571428571429,144
2025-03-10,PHC006,MED002,716,74,33.6,22,0,3,144.0,116.0,102.57142857142857,53
2025-03-11,PHC006,MED002,612,129,31.2,31,1,3,53.0,95.0,93.57142857142857,104
2025-03-12,PHC006,MED002,520,109,34.6,30,2,3,104.0,95.0,94.85714285714286,92
2025-03-13,PHC006,MED002,415,128,32.7,36,3,3,92.0,63.0,94.42857142857143,105
2025-03-14,PHC006,MED002,321,140,20.7,38,4,3,105.0,111.0,100.42857142857143,94
2025-03-15,PHC006,MED002,994,162,31.5,41,5,3,94.0,94.0,98.0,109
2025-03-16,PHC006,MED002,866,163,34.4,39,6,3,109.0,144.0,100.14285714285714,128
2025-03-17,PHC006,MED002,807,109,24.2,30,0,3,128.0,53.0,97.85714285714286,59
2025-03-18,PHC006,MED002,689,127,26.7,37,1,3,59.0,104.0,98.71428571428571,118
2025-03-19,PHC006,MED002,577,124,27.9,35,2,3,118.0,92.0,100.71428571428571,112
