date,phc_id,medicine_id,stock,daily_consumption,patient_footfall,temperature,disease_cases
01-03-2025,PHC005,MED005,794,39,109,25.2,26
02-03-2025,PHC005,MED005,781,13,58,28.4,25
03-03-2025,PHC005,MED005,756,25,89,20,14
04-03-2025,PHC005,MED005,740,16,63,25.9,18
05-03-2025,PHC005,MED005,710,30,101,28.6,20
06-03-2025,PHC005,MED005,693,17,52,33.3,6
07-03-2025,PHC005,MED005,664,29,95,30.4,20
08-03-2025,PHC005,MED005,628,36,121,20.5,32
09-03-2025,PHC005,MED005,600,28,100,20.6,23
10-03-2025,PHC005,MED005,583,17,77,28.5,5
11-03-2025,PHC005,MED005,568,15,54,29.5,11
12-03-2025,PHC005,MED005,546,22,75,30.4,16
13-03-2025,PHC005,MED005,524,22,90,30.8,20
14-03-2025,PHC005,MED005,498,26,86,22.4,25
15-03-2025,PHC005,MED005,460,38,105,34.8,27
16-03-2025,PHC005,MED005,429,31,105,33.7,20
17-03-2025,PHC005,MED005,411,18,67,25.9,12
18-03-2025,PHC005,MED005,385,26,94,26.5,21
19-03-2025,PHC005,MED005,351,34,93,33.9,22
20-03-2025,PHC005,MED005,322,29,80,23.9,15
21-03-2025,PHC005,MED005,297,25,94,33.9,19
22-03-2025,PHC005,MED005,275,22,71,23.6,13
23-03-2025,PHC005,MED005,250,25,64,23.4,15
24-03-2025,PHC005,MED005,225,25,102,24,18
25-03-2025,PHC005,MED005,205,20,76,22.2,15
26-03-2025,PHC005,MED005,180,25,93,26.3,24
27-03-2025,PHC005,MED005,162,18,69,30,30
28-03-2025,PHC005,MED005,145,17,55,27.8,11
29-03-2025,PHC005,MED005,115,30,83,20.1,20
30-03-2025,PHC005,MED005,623,37,107,21.9,22
31-03-2025,PHC005,MED005,604,19,73,24.5,18
01-04-2025,PHC005,MED005,580,24,88,24.3,18
02-04-2025,PHC005,MED005,559,21,65,22,11
03-04-2025,PHC005,MED005,538,21,81,20.2,18
04-04-2025,PHC005,MED005,513,25,98,21,27
05-04-2025,PHC005,MED005,477,36,90,20.8,18
06-04-2025,PHC005,MED005,447,30,97,31.7,25
07-04-2025,PHC005,MED005,424,23,88,25,31
08-04-2025,PHC005,MED005,402,22,89,25,20
09-04-2025,PHC005,MED005,377,25,68,27.1,23
10-04-2025,PHC005,MED005,355,22,80,28.6,21
11-04-2025,PHC005,MED005,334,21,81,30.6,22
12-04-2025,PHC005,MED005,308,26,89,23.3,20
13-04-2025,PHC005,MED005,264,44,123,28.3,35
14-04-2025,PHC005,MED005,241,23,83,26.1,23
15-04-2025,PHC005,MED005,211,30,102,20.5,22
16-04-2025,PHC005,MED005,182,29,93,23.1,22
17-04-2025,PHC005,MED005,157,25,90,29.9,25
18-04-2025,PHC005,MED005,142,15,65,29.9,15
19-04-2025,PHC005,MED005,118,24,96,20.4,17
20-04-2025,PHC005,MED005,91,27,82,30.6,24
21-04-2025,PHC005,MED005,816,28,99,25.7,32
22-04-2025,PHC005,MED005,794,22,78,29.9,20
23-04-2025,PHC005,MED005,780,14,49,21,13
24-04-2025,PHC005,MED005,734,46,127,20.9,28
25-04-2025,PHC005,MED005,707,27,84,32.5,29
26-04-2025,PHC005,MED005,681,26,89,24.2,24
27-04-2025,PHC005,MED005,652,29,85,31.3,23
28-04-2025,PHC005,MED005,637,15,55,22,13
29-04-2025,PHC005,MED005,605,32,101,23.5,24
30-04-2025,PHC005,MED005,573,32,86,23.2,8
01-05-2025,PHC005,MED005,549,24,88,23.3,19
02-05-2025,PHC005,MED005,520,29,97,30.1,31
03-05-2025,PHC005,MED005,489,31,77,34,21
04-05-2025,PHC005,MED005,455,34,94,29.1,27
05-05-2025,PHC005,MED005,431,24,80,33.5,15
06-05-2025,PHC005,MED005,407,24,84,34.1,19
07-05-2025,PHC005,MED005,382,25,85,28.7,24
08-05-2025,PHC005,MED005,367,15,53,24.1,13
09-05-2025,PHC005,MED005,342,25,103,20.7,21
10-05-2025,PHC005,MED005,315,27,88,32.1,30
11-05-2025,PHC005,MED005,284,31,102,20.2,14
12-05-2025,PHC005,MED005,256,28,82,24.4,25
13-05-2025,PHC005,MED005,233,23,84,32.2,19
14-05-2025,PHC005,MED005,216,17,47,26.9,11
15-05-2025,PHC005,MED005,195,21,81,33.8,17
16-05-2025,PHC005,MED005,176,19,62,21.6,13
17-05-2025,PHC005,MED005,142,34,97,32.9,17
18-05-2025,PHC005,MED005,108,34,90,28.1,18
19-05-2025,PHC005,MED005,84,24,88,30.2,20
20-05-2025,PHC005,MED005,64,20,70,22.3,18
21-05-2025,PHC005,MED005,48,16,58,28.8,9
22-05-2025,PHC005,MED005,590,17,66,23.8,16
23-05-2025,PHC005,MED005,567,23,79,23.7,16
24-05-2025,PHC005,MED005,536,31,102,31.9,14
25-05-2025,PHC005,MED005,499,37,97,34.7,25
26-05-2025,PHC005,MED005,472,27,91,25.2,19
27-05-2025,PHC005,MED005,453,19,74,33.8,13
28-05-2025,PHC005,MED005,437,16,65,26.8,24
29-05-2025,PHC005,MED005,399,38,107,24.4,29
30-05-2025,PHC005,MED005,371,28,85,21.6,21
31-05-2025,PHC005,MED005,334,37,112,30.4,26
01-06-2025,PHC005,MED005,305,29,104,27.4,32
02-06-2025,PHC005,MED005,283,22,84,27.4,23
03-06-2025,PHC005,MED005,256,27,87,22.5,22
04-06-2025,PHC005,MED005,238,18,72,22.2,21
05-06-2025,PHC005,MED005,208,30,90,28.9,18
06-06-2025,PHC005,MED005,190,18,62,22.9,7
07-06-2025,PHC005,MED005,160,30,115,23,25
08-06-2025,PHC005,MED005,129,31,89,33.2,26
09-06-2025,PHC005,MED005,112,17,69,29,20
10-06-2025,PHC005,MED005,89,23,82,27,20
11-06-2025,PHC005,MED005,714,25,78,31.5,14
12-06-2025,PHC005,MED005,693,21,68,33.1,22
13-06-2025,PHC005,MED005,664,29,101,33.6,18
14-06-2025,PHC005,MED005,635,29,75,23.1,23
15-06-2025,PHC005,MED005,604,31,85,22.8,19
16-06-2025,PHC005,MED005,575,29,95,31.9,21
17-06-2025,PHC005,MED005,545,30,92,33.3,25
18-06-2025,PHC005,MED005,520,25,76,32.1,20
19-06-2025,PHC005,MED005,495,25,96,22.3,13
20-06-2025,PHC005,MED005,467,28,79,33.9,21
21-06-2025,PHC005,MED005,436,31,85,24.8,21
22-06-2025,PHC005,MED005,408,28,93,26,15
23-06-2025,PHC005,MED005,384,24,87,26.1,21
24-06-2025,PHC005,MED005,356,28,91,30,15
25-06-2025,PHC005,MED005,331,25,79,23.9,16
26-06-2025,PHC005,MED005,313,18,58,28.3,13
27-06-2025,PHC005,MED005,284,29,86,31.4,27
28-06-2025,PHC005,MED005,244,40,104,28,27
29-06-2025,PHC005,MED005,214,30,73,21.3,23
01-01-2025,PHC006,MED001,454,142,138,21.1,33
02-01-2025,PHC006,MED001,343,111,111,25.6,29
03-01-2025,PHC006,MED001,974,126,138,26.3,38
04-01-2025,PHC006,MED001,793,181,149,21.6,45
05-01-2025,PHC006,MED001,631,162,140,20.9,40
06-01-2025,PHC006,MED001,1164,173,141,20,41
07-01-2025,PHC006,MED001,1030,134,114,27.5,32
08-01-2025,PHC006,MED001,903,127,122,24.7,26
09-01-2025,PHC006,MED001,808,95,118,25.8,36
10-01-2025,PHC006,MED001,639,169,150,31.2,34
11-01-2025,PHC006,MED001,486,153,129,23.3,27
12-01-2025,PHC006,MED001,664,213,142,32.1,42
13-01-2025,PHC006,MED001,502,162,138,24.6,35
14-01-2025,PHC006,MED001,728,131,134,31.9,28
15-01-2025,PHC006,MED001,571,157,126,27.7,37
16-01-2025,PHC006,MED001,457,114,111,27.1,26
17-01-2025,PHC006,MED001,955,115,123,31.4,28
18-01-2025,PHC006,MED001,750,205,138,21.4,33
19-01-2025,PHC006,MED001,1303,195,161,21.7,46
20-01-2025,PHC006,MED001,1156,147,127,31.1,27
21-01-2025,PHC006,MED001,1021,135,128,20.9,24
22-01-2025,PHC006,MED001,856,165,137,28.2,36
23-01-2025,PHC006,MED001,679,177,132,24.8,35
24-01-2025,PHC006,MED001,1070,190,137,33.5,32
25-01-2025,PHC006,MED001,878,192,140,28.3,23
26-01-2025,PHC006,MED001,684,194,162,31.7,41
27-01-2025,PHC006,MED001,556,128,130,26.8,30
28-01-2025,PHC006,MED001,440,116,126,34,35
29-01-2025,PHC006,MED001,814,182,135,28.3,31
30-01-2025,PHC006,MED001,700,114,109,31.8,23
31-01-2025,PHC006,MED001,551,149,139,27.3,33
01-02-2025,PHC006,MED001,946,182,145,29.5,34
02-02-2025,PHC006,MED001,731,215,170,31.5,38
03-02-2025,PHC006,MED001,558,173,144,34.5,36
04-02-2025,PHC006,MED001,811,149,160,22.8,48
05-02-2025,PHC006,MED001,712,99,106,22.3,32
06-02-2025,PHC006,MED001,586,126,115,31,20
07-02-2025,PHC006,MED001,979,177,161,32.8,33
08-02-2025,PHC006,MED001,823,156,125,31.5,32
09-02-2025,PHC006,MED001,650,173,147,25.8,42
10-02-2025,PHC006,MED001,536,114,120,29.4,25
11-02-2025,PHC006,MED001,732,155,143,28.1,46
12-02-2025,PHC006,MED001,566,166,146,23.7,29
13-02-2025,PHC006,MED001,450,116,133,21.8,23
14-02-2025,PHC006,MED001,883,140,149,25.3,33
15-02-2025,PHC006,MED001,731,152,138,24.5,30
16-02-2025,PHC006,MED001,889,219,143,30.1,33
17-02-2025,PHC006,MED001,766,123,127,30.4,30
18-02-2025,PHC006,MED001,629,137,137,31.5,28
19-02-2025,PHC006,MED001,505,124,120,26.7,31
20-02-2025,PHC006,MED001,769,150,123,28.5,36
21-02-2025,PHC006,MED001,646,123,125,29.4,25
22-02-2025,PHC006,MED001,713,244,165,24.5,41
23-02-2025,PHC006,MED001,1098,231,171,22.1,36
24-02-2025,PHC006,MED001,958,140,112,35,31
25-02-2025,PHC006,MED001,821,137,135,28.4,29
26-02-2025,PHC006,MED001,703,118,110,24.6,25
27-02-2025,PHC006,MED001,551,152,119,28.6,25
28-02-2025,PHC006,MED001,1134,150,124,27.6,32
01-03-2025,PHC006,MED001,955,179,123,23.6,29
02-03-2025,PHC006,MED001,757,198,158,29.4,34
03-03-2025,PHC006,MED001,605,152,152,35,31
04-03-2025,PHC006,MED001,477,128,124,20.4,37
05-03-2025,PHC006,MED001,856,122,131,27.7,26
06-03-2025,PHC006,MED001,684,172,139,22.6,31
07-03-2025,PHC006,MED001,583,101,91,26.9,24
08-03-2025,PHC006,MED001,770,204,139,29,37
09-03-2025,PHC006,MED001,886,237,159,25.4,38
10-03-2025,PHC006,MED001,759,127,129,33.2,32
11-03-2025,PHC006,MED001,630,129,125,27.2,30
12-03-2025,PHC006,MED001,516,114,120,23.6,24
13-03-2025,PHC006,MED001,411,105,119,21.6,33
14-03-2025,PHC006,MED001,982,132,104,23.5,37
15-03-2025,PHC006,MED001,757,225,179,20,44
16-03-2025,PHC006,MED001,1314,197,162,25.9,41
17-03-2025,PHC006,MED001,1196,118,123,29.7,35
18-03-2025,PHC006,MED001,1021,175,168,25.4,43
19-03-2025,PHC006,MED001,872,149,148,26.6,37
20-03-2025,PHC006,MED001,777,95,101,34.9,22
21-03-2025,PHC006,MED001,627,150,137,30.8,28
22-03-2025,PHC006,MED001,776,168,156,27.1,39
23-03-2025,PHC006,MED001,1057,209,159,23.1,46
24-03-2025,PHC006,MED001,894,163,135,23.5,32
25-03-2025,PHC006,MED001,759,135,123,28.9,33
26-03-2025,PHC006,MED001,572,187,146,30,38
27-03-2025,PHC006,MED001,447,125,124,25.6,39
28-03-2025,PHC006,MED001,1068,145,128,22.1,33
29-03-2025,PHC006,MED001,861,207,141,33.1,31
30-03-2025,PHC006,MED001,981,243,171,31.5,51
31-03-2025,PHC006,MED001,816,165,156,23.2,35
01-04-2025,PHC006,MED001,682,134,114,26.6,22
02-04-2025,PHC006,MED001,543,139,132,28.1,28
03-04-2025,PHC006,MED001,425,118,124,29,26
04-04-2025,PHC006,MED001,698,142,121,23.5,37
05-04-2025,PHC006,MED001,993,183,142,21.2,40
06-04-2025,PHC006,MED001,787,206,159,32.4,40
07-04-2025,PHC006,MED001,666,121,133,31.1,32
08-04-2025,PHC006,MED001,529,137,143,21,46
09-04-2025,PHC006,MED001,410,119,126,33.8,25
10-04-2025,PHC006,MED001,862,122,113,31.6,25
11-04-2025,PHC006,MED001,762,100,114,29.3,22
12-04-2025,PHC006,MED001,573,189,140,22.7,33
13-04-2025,PHC006,MED001,719,205,144,32.6,33
14-04-2025,PHC006,MED001,1013,194,152,24.9,26
15-04-2025,PHC006,MED001,870,143,117,20.8,25
16-04-2025,PHC006,MED001,751,119,120,29,26
17-04-2025,PHC006,MED001,610,141,128,24,37
18-04-2025,PHC006,MED001,1169,188,143,24.5,37
19-04-2025,PHC006,MED001,988,181,124,31,29
20-04-2025,PHC006,MED001,772,216,166,24.5,36
21-04-2025,PHC006,MED001,632,140,136,23,27
22-04-2025,PHC006,MED001,1010,195,160,27.3,41
23-04-2025,PHC006,MED001,889,121,139,27.9,35
24-04-2025,PHC006,MED001,723,166,144,32.4,39
25-04-2025,PHC006,MED001,585,138,109,22.7,26
26-04-2025,PHC006,MED001,990,180,141,32.2,24
27-04-2025,PHC006,MED001,770,220,173,27.2,46
28-04-2025,PHC006,MED001,641,129,129,24.7,34
29-04-2025,PHC006,MED001,491,150,138,26.7,35
30-04-2025,PHC006,MED001,915,123,142,30.9,29
01-05-2025,PHC006,MED001,806,109,139,20.8,26
02-05-2025,PHC006,MED001,656,150,127,22.8,27
03-05-2025,PHC006,MED001,516,140,146,21.3,41
04-05-2025,PHC006,MED001,1122,171,152,26,44
05-05-2025,PHC006,MED001,993,129,141,23.1,36
06-05-2025,PHC006,MED001,862,131,141,29.4,25
07-05-2025,PHC006,MED001,776,86,93,25.1,28
08-05-2025,PHC006,MED001,674,102,117,21.7,31
09-05-2025,PHC006,MED001,573,101,110,27.2,26
10-05-2025,PHC006,MED001,737,219,140,30.6,36
11-05-2025,PHC006,MED001,558,179,154,28.9,39
12-05-2025,PHC006,MED001,1086,148,118,25.8,27
13-05-2025,PHC006,MED001,921,165,153,24.5,34
14-05-2025,PHC006,MED001,834,87,97,28.7,20
15-05-2025,PHC006,MED001,701,133,111,33.2,30
16-05-2025,PHC006,MED001,573,128,101,25.2,21
17-05-2025,PHC006,MED001,802,144,113,31.1,26
18-05-2025,PHC006,MED001,606,196,144,26.9,43
19-05-2025,PHC006,MED001,492,114,108,29.9,25
20-05-2025,PHC006,MED001,950,153,125,22.8,35
21-05-2025,PHC006,MED001,776,174,143,21.2,32
22-05-2025,PHC006,MED001,639,137,130,34.5,28
23-05-2025,PHC006,MED001,1019,174,153,31.8,34
24-05-2025,PHC006,MED001,854,165,139,34.9,34
25-05-2025,PHC006,MED001,654,200,155,22.7,38
26-05-2025,PHC006,MED001,508,146,133,26.5,28
27-05-2025,PHC006,MED001,423,85,104,28.7,24
28-05-2025,PHC006,MED001,786,109,101,34.2,26
29-05-2025,PHC006,MED001,666,120,101,20.3,20
30-05-2025,PHC006,MED001,565,101,108,28.6,33
31-05-2025,PHC006,MED001,764,176,165,26.7,33
01-06-2025,PHC006,MED001,603,161,142,26.3,30
02-06-2025,PHC006,MED001,479,124,136,25.6,42
03-06-2025,PHC006,MED001,379,100,113,20.3,28
04-06-2025,PHC006,MED001,608,135,122,20.2,17
05-06-2025,PHC006,MED001,487,121,118,31.2,29
06-06-2025,PHC006,MED001,871,188,137,28.8,36
07-06-2025,PHC006,MED001,667,204,151,27.1,42
08-06-2025,PHC006,MED001,1054,206,168,25.2,49
09-06-2025,PHC006,MED001,891,163,145,32.4,41
10-06-2025,PHC006,MED001,728,163,138,30.8,25
11-06-2025,PHC006,MED001,596,132,133,30.7,36
12-06-2025,PHC006,MED001,465,131,131,25.1,34
13-06-2025,PHC006,MED001,353,112,104,26,21
14-06-2025,PHC006,MED001,783,160,154,30.4,37
15-06-2025,PHC006,MED001,909,204,147,32,36
16-06-2025,PHC006,MED001,732,177,123,28.2,24
17-06-2025,PHC006,MED001,612,120,123,25.5,33
18-06-2025,PHC006,MED001,475,137,145,23.7,34
19-06-2025,PHC006,MED001,369,106,105,27.3,27
20-06-2025,PHC006,MED001,711,159,134,33.2,37
21-06-2025,PHC006,MED001,1250,190,156,29.9,45
22-06-2025,PHC006,MED001,1115,135,137,27.3,34
23-06-2025,PHC006,MED001,968,147,137,31.5,29
24-06-2025,PHC006,MED001,831,137,128,33.7,32
25-06-2025,PHC006,MED001,656,175,147,21,33
26-06-2025,PHC006,MED001,1001,191,125,20.5,26
27-06-2025,PHC006,MED001,821,180,164,33.4,45
28-06-2025,PHC006,MED001,660,161,133,29.5,41
29-06-2025,PHC006,MED001,821,235,175,21.9,48
01-01-2025,PHC006,MED002,1084,101,128,27.4,31
02-01-2025,PHC006,MED002,975,109,140,22,31
03-01-2025,PHC006,MED002,860,115,148,23.9,29
04-01-2025,PHC006,MED002,697,163,160,23.4,46
05-01-2025,PHC006,MED002,591,106,144,20.3,39
06-01-2025,PHC006,MED002,472,119,143,30.4,31
07-01-2025,PHC006,MED002,920,143,143,29.1,30
08-01-2025,PHC006,MED002,811,109,122,31.5,33
09-01-2025,PHC006,MED002,713,98,125,26.8,38
10-01-2025,PHC006,MED002,601,112,142,30.6,37
11-01-2025,PHC006,MED002,996,156,161,28.1,32
12-01-2025,PHC006,MED002,855,141,143,22.9,38
13-01-2025,PHC006,MED002,765,90,119,28.3,25
14-01-2025,PHC006,MED002,656,109,126,32.5,35
15-01-2025,PHC006,MED002,545,111,126,32.4,39
16-01-2025,PHC006,MED002,426,119,164,33.5,33
17-01-2025,PHC006,MED002,335,91,119,27,29
18-01-2025,PHC006,MED002,653,127,137,23.2,26
19-01-2025,PHC006,MED002,1098,164,150,32.4,32
20-01-2025,PHC006,MED002,979,119,142,34.1,46
21-01-2025,PHC006,MED002,883,96,119,29.6,34
22-01-2025,PHC006,MED002,778,105,131,25.2,27
23-01-2025,PHC006,MED002,639,139,138,33.9,21
24-01-2025,PHC006,MED002,529,110,141,21.3,37
25-01-2025,PHC006,MED002,798,174,170,26.8,44
26-01-2025,PHC006,MED002,644,154,157,30.4,40
27-01-2025,PHC006,MED002,551,93,118,24.1,20
28-01-2025,PHC006,MED002,429,122,126,32.6,25
29-01-2025,PHC006,MED002,327,102,126,27.2,30
30-01-2025,PHC006,MED002,805,100,124,31.3,29
31-01-2025,PHC006,MED002,709,96,132,31,32
01-02-2025,PHC006,MED002,572,137,145,34,33
02-02-2025,PHC006,MED002,1122,156,141,25.6,37
03-02-2025,PHC006,MED002,1014,108,128,24,34
04-02-2025,PHC006,MED002,905,109,146,23.2,31
05-02-2025,PHC006,MED002,804,101,133,22.9,34
06-02-2025,PHC006,MED002,709,95,117,30.3,32
07-02-2025,PHC006,MED002,582,127,146,30.4,39
08-02-2025,PHC006,MED002,1106,175,165,22.3,51
09-02-2025,PHC006,MED002,982,124,153,32,39
10-02-2025,PHC006,MED002,893,89,128,25.4,30
11-02-2025,PHC006,MED002,779,114,139,27.1,39
12-02-2025,PHC006,MED002,657,122,127,27.4,33
13-02-2025,PHC006,MED002,531,126,157,32,38
14-02-2025,PHC006,MED002,420,111,133,22.8,38
15-02-2025,PHC006,MED002,1012,124,127,23.1,32
16-02-2025,PHC006,MED002,858,154,145,27.6,37
17-02-2025,PHC006,MED002,764,94,115,20.4,25
18-02-2025,PHC006,MED002,650,114,135,33.8,29
19-02-2025,PHC006,MED002,601,49,105,21.7,31
20-02-2025,PHC006,MED002,485,116,143,34.5,43
21-02-2025,PHC006,MED002,369,116,129,20.8,32
22-02-2025,PHC006,MED002,972,159,176,31.4,42
23-02-2025,PHC006,MED002,791,181,174,21.4,46
24-02-2025,PHC006,MED002,681,110,122,22.7,32
25-02-2025,PHC006,MED002,563,118,123,33.7,41
26-02-2025,PHC006,MED002,456,107,128,24.1,31
27-02-2025,PHC006,MED002,381,75,113,25.6,33
28-02-2025,PHC006,MED002,678,118,151,26.3,38
01-03-2025,PHC006,MED002,551,127,139,21.2,39
02-03-2025,PHC006,MED002,777,142,121,30.8,32
03-03-2025,PHC006,MED002,661,116,135,30.4,33
04-03-2025,PHC006,MED002,566,95,117,25.7,26
05-03-2025,PHC006,MED002,471,95,134,34,31
06-03-2025,PHC006,MED002,408,63,104,22.6,21
07-03-2025,PHC006,MED002,1007,111,142,31,43
08-03-2025,PHC006,MED002,913,94,133,27.2,32
09-03-2025,PHC006,MED002,769,144,162,21.9,47
10-03-2025,PHC006,MED002,716,53,74,33.6,22
11-03-2025,PHC006,MED002,612,104,129,31.2,31
12-03-2025,PHC006,MED002,520,92,109,34.6,30
13-03-2025,PHC006,MED002,415,105,128,32.7,36
14-03-2025,PHC006,MED002,321,94,140,20.7,38
15-03-2025,PHC006,MED002,994,109,162,31.5,41
16-03-2025,PHC006,MED002,866,128,163,34.4,39
17-03-2025,PHC006,MED002,807,59,109,24.2,30
18-03-2025,PHC006,MED002,689,118,127,26.7,37
19-03-2025,PHC006,MED002,577,112,124,27.9,35
20-03-2025,PHC006,MED002,472,105,122,22.2,35
21-03-2025,PHC006,MED002,372,100,122,30.9,33
22-03-2025,PHC006,MED002,998,123,139,33,27
23-03-2025,PHC006,MED002,834,164,159,20.9,40
24-03-2025,PHC006,MED002,718,116,147,23.7,37
25-03-2025,PHC006,MED002,585,133,152,21.7,34
26-03-2025,PHC006,MED002,452,133,147,28.6,36
27-03-2025,PHC006,MED002,388,64,73,32,20
28-03-2025,PHC006,MED002,890,119,166,32.8,43
29-03-2025,PHC006,MED002,718,172,165,30.3,43
30-03-2025,PHC006,MED002,589,129,153,32.5,43
31-03-2025,PHC006,MED002,512,77,97,30.7,19
01-04-2025,PHC006,MED002,419,93,131,31.9,32
02-04-2025,PHC006,MED002,1076,108,145,32.8,37
03-04-2025,PHC006,MED002,988,88,113,23.9,26
04-04-2025,PHC006,MED002,894,94,134,34.6,41
05-04-2025,PHC006,MED002,776,118,126,23.7,30
06-04-2025,PHC006,MED002,673,103,153,21.2,44
07-04-2025,PHC006,MED002,560,113,155,24.8,44
08-04-2025,PHC006,MED002,465,95,113,27.5,25
09-04-2025,PHC006,MED002,353,112,131,24.6,19
10-04-2025,PHC006,MED002,713,125,127,20.2,31
11-04-2025,PHC006,MED002,616,97,136,24.2,42
12-04-2025,PHC006,MED002,900,161,157,29,34
13-04-2025,PHC006,MED002,789,111,128,32.9,28
14-04-2025,PHC006,MED002,680,109,133,22.1,34
15-04-2025,PHC006,MED002,566,114,147,32.2,31
16-04-2025,PHC006,MED002,469,97,111,33.8,32
17-04-2025,PHC006,MED002,369,100,119,28.9,24
18-04-2025,PHC006,MED002,281,88,90,22.1,28
19-04-2025,PHC006,MED002,527,123,131,21.1,31
20-04-2025,PHC006,MED002,1164,160,162,25.4,31
21-04-2025,PHC006,MED002,1046,118,134,34.3,37
22-04-2025,PHC006,MED002,897,149,178,22.4,48
23-04-2025,PHC006,MED002,785,112,150,34.3,42
24-04-2025,PHC006,MED002,687,98,125,34.1,23
25-04-2025,PHC006,MED002,596,91,111,34.6,21
26-04-2025,PHC006,MED002,482,114,151,21.7,32
27-04-2025,PHC006,MED002,615,179,165,22.6,42
28-04-2025,PHC006,MED002,500,115,134,23.6,35
29-04-2025,PHC006,MED002,768,134,133,21.3,34
30-04-2025,PHC006,MED002,679,89,106,31,29
01-05-2025,PHC006,MED002,555,124,143,25.3,33
02-05-2025,PHC006,MED002,426,129,145,25.6,35
03-05-2025,PHC006,MED002,1059,123,133,31.3,33
04-05-2025,PHC006,MED002,952,107,176,23.9,42
05-05-2025,PHC006,MED002,867,85,126,33.1,32
06-05-2025,PHC006,MED002,787,80,103,23.3,30
07-05-2025,PHC006,MED002,689,98,119,34.5,26
08-05-2025,PHC006,MED002,572,117,133,30.8,33
09-05-2025,PHC006,MED002,469,103,142,34.5,21
10-05-2025,PHC006,MED002,632,179,175,34.4,43
11-05-2025,PHC006,MED002,487,145,133,22.5,33
12-05-2025,PHC006,MED002,397,90,120,26.9,29
13-05-2025,PHC006,MED002,309,88,143,34.8,34
14-05-2025,PHC006,MED002,875,91,127,25.3,30
15-05-2025,PHC006,MED002,765,110,137,32.8,22
16-05-2025,PHC006,MED002,667,98,135,33.3,42
17-05-2025,PHC006,MED002,527,140,133,27.7,36
18-05-2025,PHC006,MED002,774,134,126,21.2,29
19-05-2025,PHC006,MED002,655,119,110,25.4,24
20-05-2025,PHC006,MED002,531,124,138,27.5,39
21-05-2025,PHC006,MED002,433,98,116,22.2,29
22-05-2025,PHC006,MED002,828,119,159,24.6,41
23-05-2025,PHC006,MED002,698,130,147,28.2,30
24-05-2025,PHC006,MED002,537,161,146,32.7,32
25-05-2025,PHC006,MED002,414,123,129,22.5,27
26-05-2025,PHC006,MED002,992,132,155,30.4,43
27-05-2025,PHC006,MED002,873,119,123,31.5,39
28-05-2025,PHC006,MED002,752,121,143,28.3,32
29-05-2025,PHC006,MED002,661,91,113,20,27
30-05-2025,PHC006,MED002,542,119,119,31.8,30
31-05-2025,PHC006,MED002,439,103,119,32.1,29
01-06-2025,PHC006,MED002,805,141,130,28.1,30
02-06-2025,PHC006,MED002,714,91,104,20.3,31
03-06-2025,PHC006,MED002,632,82,106,22.4,29
04-06-2025,PHC006,MED002,528,104,138,29.8,31
05-06-2025,PHC006,MED002,883,150,156,21.8,42
06-06-2025,PHC006,MED002,789,94,149,34.3,39
07-06-2025,PHC006,MED002,632,157,161,30.7,40
08-06-2025,PHC006,MED002,498,134,137,20.8,29
09-06-2025,PHC006,MED002,393,105,132,28.9,36
10-06-2025,PHC006,MED002,301,92,110,29.1,25
11-06-2025,PHC006,MED002,654,99,127,20.2,32
12-06-2025,PHC006,MED002,521,133,144,21.8,33
13-06-2025,PHC006,MED002,424,97,143,27,35
14-06-2025,PHC006,MED002,774,148,140,31.7,30
15-06-2025,PHC006,MED002,630,144,161,34.8,42
16-06-2025,PHC006,MED002,519,111,114,34.7,34
17-06-2025,PHC006,MED002,398,121,128,24.3,31
18-06-2025,PHC006,MED002,877,142,146,27.9,35
19-06-2025,PHC006,MED002,787,90,104,26.6,28
20-06-2025,PHC006,MED002,649,138,132,30.6,39
21-06-2025,PHC006,MED002,513,136,153,32.6,31
22-06-2025,PHC006,MED002,401,112,147,22.1,36
23-06-2025,PHC006,MED002,304,97,134,34.2,32
24-06-2025,PHC006,MED002,979,124,132,30.4,33
25-06-2025,PHC006,MED002,866,113,142,23,36
26-06-2025,PHC006,MED002,785,81,108,29.5,22
27-06-2025,PHC006,MED002,684,101,140,27.3,35
28-06-2025,PHC006,MED002,545,139,151,33.2,36
29-06-2025,PHC006,MED002,409,136,146,24.3,39
01-01-2025,PHC006,MED003,457,58,118,25.5,22
02-01-2025,PHC006,MED003,368,89,153,29.8,37
03-01-2025,PHC006,MED003,285,83,123,32,27
04-01-2025,PHC006,MED003,672,113,171,32.4,45
05-01-2025,PHC006,MED003,592,80,126,25.8,27
06-01-2025,PHC006,MED003,516,76,116,26,25
07-01-2025,PHC006,MED003,450,66,114,26.6,29
08-01-2025,PHC006,MED003,380,70,124,28.7,29
09-01-2025,PHC006,MED003,601,124,164,30.5,39
10-01-2025,PHC006,MED003,520,81,116,32.6,25
11-01-2025,PHC006,MED003,780,151,171,25.8,37
12-01-2025,PHC006,MED003,673,107,149,34.1,37
13-01-2025,PHC006,MED003,589,84,136,23.9,28
14-01-2025,PHC006,MED003,505,84,117,21.7,31
15-01-2025,PHC006,MED003,440,65,119,22.1,28
16-01-2025,PHC006,MED003,363,77,126,24.5,32
17-01-2025,PHC006,MED003,275,88,141,32.1,38
18-01-2025,PHC006,MED003,938,103,150,21.5,38
19-01-2025,PHC006,MED003,816,122,164,25.5,43
20-01-2025,PHC006,MED003,743,73,111,30.7,24
